Transaction_ID,Date,Day,Time,Hour,Category,Product,Quantity,Unit_Price,Bill_Amount,Payment_Mode,Customer_Type,Discount,Final_Bill,Rating,Is_Weekend
1516,09-07-2026,Thursday,20:26,20,Beverages,Tea,2,120,240,UPI,Regular,0,240,4.9,No
1517,09-07-2026,Thursday,20:26,20,Dairy,Milk,1,55,55,Cash,Regular,0,55,3.6,No
1518,09-07-2026,Thursday,15:54,15,Dairy,Cheese,3,140,420,Cash,New,0,420,4,No
1519,09-07-2026,Thursday,19:36,19,Household,Tissue,2,60,120,UPI,Regular,0,120,4.3,No
1520,09-07-2026,Thursday,15:19,15,Beverages,Juice,3,80,240,UPI,New,0,240,3.7,No
1521,09-07-2026,Thursday,16:58,16,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.5,No
1522,09-07-2026,Thursday,14:29,14,Grocery,Rice,2,60,120,UPI,Regular,0,120,4.7,No
1523,09-07-2026,Thursday,16:18,16,Snacks,Namkeen,4,70,280,UPI,Regular,0,280,4,No
1524,09-07-2026,Thursday,15:00,15,Snacks,Biscuits,2,40,80,Card,Regular,0,80,4.3,No
1525,09-07-2026,Thursday,14:49,14,Grocery,Flour,2,50,100,UPI,Regular,0,100,3.5,No
1526,09-07-2026,Thursday,09:15,9,Grocery,Sugar,2,45,90,UPI,Regular,0,90,4.3,No
1527,09-07-2026,Thursday,15:07,15,Beverages,Juice,5,80,400,UPI,New,0,400,4.6,No
1528,09-07-2026,Thursday,21:16,21,Beverages,Juice,3,80,240,UPI,New,0,240,4.2,No
1529,09-07-2026,Thursday,15:33,15,Dairy,Cheese,1,140,140,UPI,New,0,140,4.3,No
1530,09-07-2026,Thursday,15:58,15,Beverages,Tea,3,120,360,UPI,New,0,360,3.8,No
1531,09-07-2026,Thursday,15:24,15,Grocery,Sugar,1,45,45,UPI,Regular,0,45,4.4,No
1532,09-07-2026,Thursday,14:52,14,Grocery,Flour,4,50,200,UPI,New,0,200,4.4,No
1533,09-07-2026,Thursday,17:34,17,Beverages,Tea,4,120,480,UPI,New,0,480,4.4,No
1534,09-07-2026,Thursday,16:18,16,Grocery,Rice,5,60,300,Cash,Regular,0,300,4,No
1535,09-07-2026,Thursday,17:59,17,Beverages,Tea,4,120,480,UPI,Regular,0,480,4,No
1536,09-07-2026,Thursday,21:31,21,Grocery,Rice,5,60,300,UPI,Regular,0,300,4.3,No
1537,09-07-2026,Thursday,14:53,14,Grocery,Flour,5,50,250,UPI,Regular,0,250,4.8,No
1538,09-07-2026,Thursday,14:22,14,Grocery,Sugar,1,45,45,Cash,Regular,0,45,4.5,No
1539,09-07-2026,Thursday,17:42,17,Dairy,Butter,5,90,450,Cash,Regular,0,450,4.3,No
1540,09-07-2026,Thursday,19:31,19,Grocery,Sugar,5,45,225,Cash,Regular,0,225,5,No
1541,09-07-2026,Thursday,15:54,15,Dairy,Butter,4,90,360,UPI,Regular,0,360,3.5,No
1542,09-07-2026,Thursday,14:42,14,Dairy,Butter,1,90,90,UPI,Regular,0,90,4.7,No
1543,09-07-2026,Thursday,14:16,14,Grocery,Rice,4,60,240,Cash,Regular,0,240,4.7,No
1544,09-07-2026,Thursday,14:39,14,Household,Tissue,5,60,300,Card,Regular,0,300,3.7,No
1545,09-07-2026,Thursday,09:50,9,Dairy,Milk,3,55,165,UPI,New,0,165,4.6,No
1546,09-07-2026,Thursday,15:55,15,Beverages,Tea,3,120,360,UPI,Regular,0,360,4.9,No
1547,09-07-2026,Thursday,16:56,16,Household,Detergent,4,220,880,UPI,New,88,792,4.9,No
1548,09-07-2026,Thursday,09:38,9,Grocery,Rice,1,60,60,Card,Regular,0,60,4.7,No
1549,09-07-2026,Thursday,17:33,17,Grocery,Sugar,4,45,180,Card,Regular,0,180,4.3,No
1550,09-07-2026,Thursday,13:38,13,Grocery,Rice,5,60,300,Card,Regular,0,300,4.3,No
1551,09-07-2026,Thursday,17:39,17,Grocery,Rice,2,60,120,Card,New,0,120,3.8,No
1552,09-07-2026,Thursday,14:56,14,Grocery,Sugar,3,45,135,Card,New,0,135,3.9,No
1553,09-07-2026,Thursday,17:17,17,Household,Detergent,5,220,1100,UPI,Regular,110,990,4.9,No
1554,09-07-2026,Thursday,17:30,17,Snacks,Chips,1,30,30,UPI,Regular,0,30,4.5,No
1555,09-07-2026,Thursday,17:48,17,Household,Cleaner,4,180,720,Card,Regular,72,648,3.5,No
1556,09-07-2026,Thursday,15:14,15,Grocery,Rice,1,60,60,UPI,New,0,60,4.4,No
1557,09-07-2026,Thursday,14:41,14,Beverages,Tea,5,120,600,UPI,Regular,60,540,3.8,No
1558,09-07-2026,Thursday,17:34,17,Grocery,Flour,2,50,100,Cash,Regular,0,100,4.3,No
1559,09-07-2026,Thursday,15:36,15,Snacks,Chips,1,30,30,UPI,New,0,30,4.8,No
1560,09-07-2026,Thursday,19:02,19,Grocery,Sugar,1,45,45,UPI,Regular,0,45,4.2,No
1561,09-07-2026,Thursday,14:20,14,Beverages,Juice,5,80,400,Cash,New,0,400,3.9,No
1562,09-07-2026,Thursday,17:52,17,Household,Cleaner,4,180,720,UPI,Regular,72,648,3.6,No
1563,09-07-2026,Thursday,15:53,15,Grocery,Flour,4,50,200,Card,Regular,0,200,4.5,No
1564,09-07-2026,Thursday,15:39,15,Dairy,Butter,5,90,450,Card,Regular,0,450,4.6,No
1565,09-07-2026,Thursday,15:33,15,Grocery,Rice,1,60,60,Card,Regular,0,60,3.6,No
1566,09-07-2026,Thursday,15:03,15,Beverages,Coffee,3,180,540,UPI,Regular,54,486,3.6,No
1567,09-07-2026,Thursday,11:38,11,Grocery,Sugar,1,45,45,Cash,New,0,45,4.5,No
1568,09-07-2026,Thursday,17:33,17,Grocery,Sugar,4,45,180,Cash,Regular,0,180,4.5,No
1569,09-07-2026,Thursday,20:00,20,Grocery,Rice,4,60,240,UPI,New,0,240,4,No
1570,09-07-2026,Thursday,15:40,15,Grocery,Sugar,2,45,90,UPI,New,0,90,4.8,No
1571,09-07-2026,Thursday,16:43,16,Grocery,Sugar,4,45,180,UPI,New,0,180,4,No
1572,09-07-2026,Thursday,15:13,15,Beverages,Juice,1,80,80,Card,Regular,0,80,3.6,No
1573,09-07-2026,Thursday,17:27,17,Grocery,Flour,4,50,200,Card,Regular,0,200,3.7,No
1574,09-07-2026,Thursday,19:22,19,Grocery,Rice,4,60,240,Card,New,0,240,4.5,No
1575,09-07-2026,Thursday,10:50,10,Snacks,Namkeen,3,70,210,UPI,New,0,210,3.5,No
1576,09-07-2026,Thursday,17:18,17,Household,Tissue,1,60,60,UPI,Regular,0,60,3.6,No
1577,09-07-2026,Thursday,14:25,14,Grocery,Flour,5,50,250,Card,Regular,0,250,4.6,No
1578,09-07-2026,Thursday,17:18,17,Grocery,Rice,4,60,240,Cash,Regular,0,240,4.2,No
1579,09-07-2026,Thursday,14:10,14,Snacks,Namkeen,3,70,210,Card,Regular,0,210,3.5,No
1580,09-07-2026,Thursday,15:26,15,Snacks,Biscuits,5,40,200,UPI,Regular,0,200,3.6,No
1581,09-07-2026,Thursday,12:56,12,Beverages,Tea,3,120,360,Card,New,0,360,4.5,No
1582,09-07-2026,Thursday,14:45,14,Beverages,Juice,3,80,240,Cash,Regular,0,240,3.8,No
1583,09-07-2026,Thursday,15:05,15,Household,Cleaner,3,180,540,Card,New,54,486,4.9,No
1584,09-07-2026,Thursday,09:51,9,Beverages,Juice,1,80,80,Cash,Regular,0,80,4,No
1585,09-07-2026,Thursday,14:15,14,Grocery,Sugar,5,45,225,Card,Regular,0,225,4.7,No
1586,09-07-2026,Thursday,17:06,17,Snacks,Chips,1,30,30,UPI,Regular,0,30,3.7,No
1587,09-07-2026,Thursday,17:24,17,Grocery,Flour,3,50,150,UPI,Regular,0,150,3.7,No
1588,09-07-2026,Thursday,14:07,14,Grocery,Flour,1,50,50,Card,Regular,0,50,4.7,No
1589,09-07-2026,Thursday,16:32,16,Grocery,Rice,2,60,120,UPI,Regular,0,120,4.2,No
1590,09-07-2026,Thursday,15:26,15,Dairy,Cheese,1,140,140,UPI,Regular,0,140,4.7,No
1591,09-07-2026,Thursday,16:30,16,Household,Cleaner,2,180,360,Card,New,0,360,4.7,No
1592,09-07-2026,Thursday,14:01,14,Snacks,Biscuits,2,40,80,UPI,Regular,0,80,4.3,No
1593,09-07-2026,Thursday,16:32,16,Grocery,Sugar,4,45,180,Cash,New,0,180,4.7,No
1594,09-07-2026,Thursday,17:47,17,Grocery,Flour,5,50,250,UPI,Regular,0,250,4.4,No
1595,09-07-2026,Thursday,14:45,14,Beverages,Juice,5,80,400,UPI,New,0,400,3.9,No
1596,09-07-2026,Thursday,15:34,15,Beverages,Tea,3,120,360,UPI,Regular,0,360,3.6,No
1597,09-07-2026,Thursday,14:14,14,Grocery,Sugar,4,45,180,UPI,Regular,0,180,4.8,No
1598,09-07-2026,Thursday,15:04,15,Grocery,Flour,4,50,200,Card,Regular,0,200,4.9,No
1599,09-07-2026,Thursday,14:58,14,Beverages,Tea,3,120,360,UPI,New,0,360,4.5,No
1600,09-07-2026,Thursday,17:34,17,Dairy,Milk,1,55,55,Card,New,0,55,4,No
1601,09-07-2026,Thursday,16:53,16,Snacks,Namkeen,2,70,140,UPI,New,0,140,4.8,No
1602,09-07-2026,Thursday,14:22,14,Household,Cleaner,5,180,900,Card,Regular,90,810,3.5,No
1603,09-07-2026,Thursday,17:57,17,Beverages,Juice,3,80,240,Card,New,0,240,3.8,No
1604,09-07-2026,Thursday,12:38,12,Beverages,Tea,4,120,480,UPI,New,0,480,4.9,No
1605,09-07-2026,Thursday,16:42,16,Snacks,Chips,2,30,60,UPI,Regular,0,60,4.4,No
1606,09-07-2026,Thursday,21:54,21,Snacks,Namkeen,4,70,280,UPI,Regular,0,280,4.8,No
1607,09-07-2026,Thursday,09:26,9,Grocery,Sugar,2,45,90,Cash,Regular,0,90,4.4,No
1608,09-07-2026,Thursday,18:54,18,Grocery,Rice,3,60,180,UPI,New,0,180,4.2,No
1609,09-07-2026,Thursday,13:54,13,Beverages,Juice,1,80,80,UPI,Regular,0,80,4.1,No
1610,09-07-2026,Thursday,16:15,16,Grocery,Rice,5,60,300,UPI,Regular,0,300,4.6,No
1611,09-07-2026,Thursday,16:12,16,Grocery,Flour,5,50,250,UPI,Regular,0,250,4,No
1612,09-07-2026,Thursday,17:56,17,Grocery,Rice,2,60,120,UPI,Regular,0,120,3.5,No
1613,09-07-2026,Thursday,15:18,15,Grocery,Flour,5,50,250,Card,Regular,0,250,4.8,No
1614,09-07-2026,Thursday,21:07,21,Snacks,Chips,4,30,120,Cash,Regular,0,120,4.4,No
1615,09-07-2026,Thursday,14:44,14,Grocery,Sugar,2,45,90,UPI,Regular,0,90,3.9,No
1616,09-07-2026,Thursday,17:09,17,Grocery,Sugar,5,45,225,Card,Regular,0,225,4.2,No
1617,09-07-2026,Thursday,10:04,10,Grocery,Rice,1,60,60,UPI,Regular,0,60,4.3,No
1618,09-07-2026,Thursday,14:18,14,Grocery,Sugar,2,45,90,Card,Regular,0,90,3.6,No
1619,09-07-2026,Thursday,15:30,15,Household,Tissue,4,60,240,UPI,Regular,0,240,3.6,No
1620,09-07-2026,Thursday,17:41,17,Snacks,Namkeen,1,70,70,UPI,Regular,0,70,4.1,No
1621,09-07-2026,Thursday,20:17,20,Grocery,Sugar,4,45,180,Card,New,0,180,4.1,No
1622,09-07-2026,Thursday,10:36,10,Dairy,Milk,5,55,275,Card,Regular,0,275,3.8,No
1623,09-07-2026,Thursday,15:32,15,Beverages,Juice,2,80,160,Card,Regular,0,160,4.9,No
1624,09-07-2026,Thursday,17:00,17,Grocery,Rice,2,60,120,Cash,Regular,0,120,4.9,No
1625,09-07-2026,Thursday,16:31,16,Grocery,Sugar,5,45,225,UPI,New,0,225,3.6,No
1626,09-07-2026,Thursday,13:52,13,Dairy,Butter,1,90,90,UPI,New,0,90,3.8,No
1627,09-07-2026,Thursday,09:48,9,Household,Detergent,4,220,880,Card,Regular,88,792,4.8,No
1628,09-07-2026,Thursday,16:30,16,Grocery,Flour,4,50,200,UPI,New,0,200,4.5,No
1629,09-07-2026,Thursday,13:49,13,Beverages,Coffee,3,180,540,Card,New,54,486,3.7,No
1630,09-07-2026,Thursday,15:03,15,Dairy,Butter,1,90,90,UPI,New,0,90,4.8,No
1631,09-07-2026,Thursday,12:28,12,Grocery,Flour,5,50,250,Card,Regular,0,250,4.6,No
1632,09-07-2026,Thursday,16:58,16,Household,Detergent,4,220,880,Card,New,88,792,4.2,No
1633,09-07-2026,Thursday,16:08,16,Snacks,Namkeen,1,70,70,Cash,New,0,70,4.3,No
1634,09-07-2026,Thursday,18:35,18,Dairy,Butter,4,90,360,Cash,Regular,0,360,5,No
1635,09-07-2026,Thursday,17:37,17,Beverages,Tea,4,120,480,UPI,New,0,480,5,No
1636,09-07-2026,Thursday,15:51,15,Dairy,Butter,5,90,450,UPI,Regular,0,450,4.9,No
1637,09-07-2026,Thursday,15:40,15,Household,Detergent,3,220,660,UPI,Regular,66,594,3.6,No
1638,09-07-2026,Thursday,20:01,20,Beverages,Juice,4,80,320,UPI,Regular,0,320,4,No
1639,09-07-2026,Thursday,20:42,20,Beverages,Coffee,2,180,360,Card,Regular,0,360,4.3,No
1640,09-07-2026,Thursday,17:31,17,Household,Detergent,4,220,880,UPI,New,88,792,3.8,No
1641,09-07-2026,Thursday,14:59,14,Snacks,Namkeen,1,70,70,Card,Regular,0,70,3.6,No
1642,09-07-2026,Thursday,17:35,17,Grocery,Flour,2,50,100,Card,Regular,0,100,3.8,No
1643,09-07-2026,Thursday,17:59,17,Grocery,Rice,3,60,180,UPI,Regular,0,180,3.8,No
1644,09-07-2026,Thursday,14:00,14,Dairy,Cheese,4,140,560,UPI,Regular,56,504,4.8,No
1645,09-07-2026,Thursday,17:14,17,Grocery,Flour,4,50,200,UPI,New,0,200,4.7,No
1646,09-07-2026,Thursday,17:22,17,Beverages,Juice,4,80,320,Cash,Regular,0,320,4.6,No
1647,09-07-2026,Thursday,17:30,17,Grocery,Sugar,3,45,135,UPI,Regular,0,135,3.7,No
1648,09-07-2026,Thursday,14:44,14,Snacks,Biscuits,1,40,40,Card,New,0,40,4.6,No
1649,09-07-2026,Thursday,14:48,14,Snacks,Namkeen,4,70,280,UPI,New,0,280,3.7,No
1650,09-07-2026,Thursday,12:34,12,Dairy,Butter,3,90,270,UPI,New,0,270,4.1,No
1651,09-07-2026,Thursday,14:44,14,Household,Cleaner,1,180,180,UPI,Regular,0,180,3.8,No
1652,09-07-2026,Thursday,10:04,10,Household,Cleaner,3,180,540,Cash,New,54,486,4,No
1653,09-07-2026,Thursday,17:53,17,Snacks,Chips,3,30,90,UPI,New,0,90,4.8,No
1654,09-07-2026,Thursday,15:13,15,Snacks,Biscuits,3,40,120,Cash,Regular,0,120,5,No
1655,09-07-2026,Thursday,17:37,17,Grocery,Rice,4,60,240,UPI,Regular,0,240,4.8,No
1656,09-07-2026,Thursday,13:05,13,Dairy,Butter,2,90,180,UPI,Regular,0,180,3.7,No
1657,09-07-2026,Thursday,15:33,15,Household,Cleaner,3,180,540,Cash,Regular,54,486,4,No
1658,09-07-2026,Thursday,15:18,15,Grocery,Flour,4,50,200,Cash,New,0,200,4,No
1659,09-07-2026,Thursday,14:18,14,Snacks,Biscuits,4,40,160,Card,New,0,160,4.9,No
1660,09-07-2026,Thursday,20:03,20,Grocery,Flour,1,50,50,UPI,New,0,50,3.9,No
1661,09-07-2026,Thursday,10:31,10,Dairy,Milk,4,55,220,UPI,New,0,220,3.6,No
1662,09-07-2026,Thursday,09:03,9,Grocery,Flour,4,50,200,UPI,Regular,0,200,4,No
1663,09-07-2026,Thursday,17:59,17,Grocery,Rice,2,60,120,Cash,Regular,0,120,4.9,No
1664,09-07-2026,Thursday,17:50,17,Grocery,Rice,2,60,120,UPI,Regular,0,120,4,No
1665,09-07-2026,Thursday,09:16,9,Snacks,Namkeen,2,70,140,UPI,Regular,0,140,4.1,No
1666,09-07-2026,Thursday,16:17,16,Household,Tissue,4,60,240,Card,New,0,240,5,No
1667,09-07-2026,Thursday,15:48,15,Dairy,Milk,1,55,55,Card,New,0,55,5,No
1668,09-07-2026,Thursday,11:32,11,Dairy,Cheese,2,140,280,Card,Regular,0,280,3.8,No
1669,09-07-2026,Thursday,13:38,13,Dairy,Milk,4,55,220,Card,New,0,220,4.4,No
1670,09-07-2026,Thursday,15:42,15,Snacks,Namkeen,4,70,280,UPI,Regular,0,280,4,No
1671,09-07-2026,Thursday,14:35,14,Dairy,Butter,3,90,270,UPI,Regular,0,270,3.8,No
1672,09-07-2026,Thursday,15:31,15,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.8,No
1673,09-07-2026,Thursday,15:00,15,Grocery,Sugar,4,45,180,UPI,New,0,180,4,No
1674,09-07-2026,Thursday,10:23,10,Snacks,Namkeen,3,70,210,UPI,Regular,0,210,4.4,No
1675,09-07-2026,Thursday,18:25,18,Snacks,Biscuits,3,40,120,Card,Regular,0,120,4.2,No
1676,09-07-2026,Thursday,17:33,17,Beverages,Tea,1,120,120,Card,Regular,0,120,4.5,No
1677,09-07-2026,Thursday,14:37,14,Grocery,Sugar,5,45,225,Card,New,0,225,3.9,No
1678,09-07-2026,Thursday,16:45,16,Dairy,Milk,5,55,275,UPI,Regular,0,275,3.8,No
1679,09-07-2026,Thursday,13:49,13,Grocery,Sugar,2,45,90,UPI,Regular,0,90,4.7,No
1680,09-07-2026,Thursday,13:10,13,Snacks,Chips,2,30,60,UPI,New,0,60,3.9,No
1681,09-07-2026,Thursday,16:49,16,Beverages,Tea,2,120,240,UPI,Regular,0,240,3.9,No
1682,09-07-2026,Thursday,16:55,16,Household,Detergent,2,220,440,UPI,Regular,0,440,3.8,No
1683,09-07-2026,Thursday,20:41,20,Grocery,Rice,1,60,60,Card,Regular,0,60,3.7,No
1684,09-07-2026,Thursday,20:52,20,Grocery,Flour,2,50,100,Card,Regular,0,100,4.7,No
1685,09-07-2026,Thursday,19:07,19,Beverages,Tea,1,120,120,UPI,Regular,0,120,3.8,No
1686,09-07-2026,Thursday,14:56,14,Beverages,Coffee,3,180,540,Cash,Regular,54,486,4.8,No
1687,09-07-2026,Thursday,14:59,14,Beverages,Coffee,3,180,540,UPI,New,54,486,4.8,No
1688,09-07-2026,Thursday,12:32,12,Snacks,Biscuits,1,40,40,UPI,Regular,0,40,4.9,No
1689,09-07-2026,Thursday,14:22,14,Grocery,Flour,3,50,150,UPI,Regular,0,150,4.6,No
1690,09-07-2026,Thursday,13:45,13,Grocery,Sugar,3,45,135,UPI,Regular,0,135,4.2,No
1691,10-07-2026,Friday,16:59,16,Grocery,Flour,2,50,100,UPI,New,0,100,4.6,No
1692,10-07-2026,Friday,15:44,15,Dairy,Cheese,4,140,560,Card,Regular,56,504,4.6,No
1693,10-07-2026,Friday,17:31,17,Snacks,Chips,1,30,30,UPI,New,0,30,4,No
1694,10-07-2026,Friday,10:42,10,Dairy,Milk,2,55,110,Cash,Regular,0,110,3.9,No
1695,10-07-2026,Friday,16:55,16,Dairy,Butter,2,90,180,Card,Regular,0,180,3.7,No
1696,10-07-2026,Friday,20:13,20,Beverages,Juice,4,80,320,Cash,Regular,0,320,4.4,No
1697,10-07-2026,Friday,15:23,15,Grocery,Rice,3,60,180,UPI,Regular,0,180,4.6,No
1698,10-07-2026,Friday,16:05,16,Grocery,Rice,3,60,180,Card,New,0,180,3.5,No
1699,10-07-2026,Friday,16:09,16,Grocery,Sugar,1,45,45,UPI,Regular,0,45,4.6,No
1700,10-07-2026,Friday,09:41,9,Household,Tissue,1,60,60,UPI,New,0,60,4,No
1701,10-07-2026,Friday,14:39,14,Beverages,Juice,4,80,320,UPI,Regular,0,320,4.4,No
1702,10-07-2026,Friday,17:00,17,Household,Detergent,3,220,660,UPI,New,66,594,4.8,No
1703,10-07-2026,Friday,17:36,17,Beverages,Juice,5,80,400,Cash,Regular,0,400,3.9,No
1704,10-07-2026,Friday,15:02,15,Grocery,Sugar,5,45,225,Card,Regular,0,225,4.1,No
1705,10-07-2026,Friday,14:27,14,Grocery,Rice,4,60,240,UPI,Regular,0,240,4.3,No
1706,10-07-2026,Friday,15:33,15,Beverages,Coffee,3,180,540,UPI,New,54,486,4.8,No
1707,10-07-2026,Friday,14:11,14,Grocery,Rice,3,60,180,Card,Regular,0,180,4.8,No
1708,10-07-2026,Friday,21:01,21,Grocery,Sugar,1,45,45,Card,Regular,0,45,3.9,No
1709,10-07-2026,Friday,16:43,16,Grocery,Flour,4,50,200,UPI,New,0,200,4.2,No
1710,10-07-2026,Friday,15:54,15,Grocery,Rice,3,60,180,UPI,New,0,180,4.5,No
1711,10-07-2026,Friday,16:35,16,Snacks,Namkeen,3,70,210,UPI,Regular,0,210,4.7,No
1712,10-07-2026,Friday,18:58,18,Beverages,Juice,5,80,400,UPI,New,0,400,3.8,No
1713,10-07-2026,Friday,16:56,16,Grocery,Flour,5,50,250,UPI,Regular,0,250,3.7,No
1714,10-07-2026,Friday,17:38,17,Grocery,Sugar,5,45,225,UPI,Regular,0,225,3.7,No
1715,10-07-2026,Friday,15:31,15,Snacks,Namkeen,3,70,210,Card,New,0,210,4.9,No
1716,10-07-2026,Friday,14:28,14,Grocery,Flour,1,50,50,UPI,New,0,50,4,No
1717,10-07-2026,Friday,18:05,18,Grocery,Sugar,5,45,225,UPI,Regular,0,225,3.8,No
1718,10-07-2026,Friday,17:55,17,Snacks,Chips,5,30,150,UPI,New,0,150,4.2,No
1719,10-07-2026,Friday,16:16,16,Snacks,Chips,3,30,90,UPI,New,0,90,4.9,No
1720,10-07-2026,Friday,17:40,17,Dairy,Cheese,3,140,420,UPI,Regular,0,420,3.8,No
1721,10-07-2026,Friday,09:41,9,Beverages,Tea,1,120,120,UPI,Regular,0,120,4.5,No
1722,10-07-2026,Friday,14:36,14,Beverages,Tea,3,120,360,Cash,Regular,0,360,3.6,No
1723,10-07-2026,Friday,16:37,16,Dairy,Butter,1,90,90,UPI,Regular,0,90,4,No
1724,10-07-2026,Friday,18:30,18,Dairy,Cheese,4,140,560,Cash,New,56,504,4.9,No
1725,10-07-2026,Friday,16:27,16,Grocery,Sugar,4,45,180,Card,Regular,0,180,3.7,No
1726,10-07-2026,Friday,15:21,15,Grocery,Flour,2,50,100,Cash,New,0,100,3.9,No
1727,10-07-2026,Friday,10:53,10,Snacks,Namkeen,3,70,210,UPI,New,0,210,4.1,No
1728,10-07-2026,Friday,15:06,15,Grocery,Rice,2,60,120,Cash,New,0,120,4.4,No
1729,10-07-2026,Friday,17:55,17,Beverages,Juice,2,80,160,Card,New,0,160,3.7,No
1730,10-07-2026,Friday,17:44,17,Grocery,Rice,5,60,300,UPI,New,0,300,3.7,No
1731,10-07-2026,Friday,16:12,16,Snacks,Namkeen,5,70,350,UPI,New,0,350,3.7,No
1732,10-07-2026,Friday,16:19,16,Grocery,Rice,2,60,120,UPI,New,0,120,4.2,No
1733,10-07-2026,Friday,16:57,16,Beverages,Coffee,5,180,900,Card,Regular,90,810,4.2,No
1734,10-07-2026,Friday,14:42,14,Grocery,Flour,1,50,50,Cash,New,0,50,4.5,No
1735,10-07-2026,Friday,13:47,13,Beverages,Tea,2,120,240,Cash,Regular,0,240,3.7,No
1736,10-07-2026,Friday,14:48,14,Dairy,Butter,1,90,90,UPI,Regular,0,90,4.3,No
1737,10-07-2026,Friday,13:02,13,Beverages,Tea,3,120,360,Cash,Regular,0,360,4.3,No
1738,10-07-2026,Friday,21:16,21,Dairy,Cheese,2,140,280,Card,Regular,0,280,3.8,No
1739,10-07-2026,Friday,16:11,16,Dairy,Butter,1,90,90,UPI,Regular,0,90,4.1,No
1740,10-07-2026,Friday,13:12,13,Grocery,Sugar,3,45,135,UPI,Regular,0,135,4.5,No
1741,10-07-2026,Friday,15:10,15,Grocery,Sugar,2,45,90,UPI,New,0,90,4.6,No
1742,10-07-2026,Friday,16:12,16,Snacks,Namkeen,4,70,280,UPI,New,0,280,4.4,No
1743,10-07-2026,Friday,17:30,17,Snacks,Namkeen,2,70,140,Cash,Regular,0,140,4,No
1744,10-07-2026,Friday,15:48,15,Grocery,Flour,2,50,100,UPI,New,0,100,4.4,No
1745,10-07-2026,Friday,17:34,17,Snacks,Namkeen,3,70,210,Cash,New,0,210,4.1,No
1746,10-07-2026,Friday,16:22,16,Dairy,Milk,4,55,220,Card,Regular,0,220,4.1,No
1747,10-07-2026,Friday,21:40,21,Beverages,Juice,3,80,240,UPI,Regular,0,240,4.8,No
1748,10-07-2026,Friday,10:37,10,Dairy,Cheese,4,140,560,Card,New,56,504,4,No
1749,10-07-2026,Friday,15:17,15,Grocery,Sugar,4,45,180,Cash,Regular,0,180,3.8,No
1750,10-07-2026,Friday,11:38,11,Beverages,Coffee,5,180,900,Card,Regular,90,810,4.5,No
1751,10-07-2026,Friday,15:18,15,Snacks,Chips,5,30,150,UPI,Regular,0,150,4,No
1752,10-07-2026,Friday,14:46,14,Grocery,Flour,4,50,200,UPI,Regular,0,200,4.8,No
1753,10-07-2026,Friday,16:53,16,Grocery,Rice,5,60,300,Cash,Regular,0,300,3.6,No
1754,10-07-2026,Friday,14:13,14,Snacks,Biscuits,1,40,40,Card,Regular,0,40,4.3,No
1755,10-07-2026,Friday,16:39,16,Grocery,Sugar,3,45,135,UPI,New,0,135,4.4,No
1756,10-07-2026,Friday,13:46,13,Grocery,Sugar,2,45,90,UPI,Regular,0,90,4.1,No
1757,10-07-2026,Friday,20:14,20,Grocery,Flour,1,50,50,UPI,Regular,0,50,4.3,No
1758,10-07-2026,Friday,15:55,15,Snacks,Namkeen,1,70,70,UPI,Regular,0,70,4.7,No
1759,10-07-2026,Friday,10:27,10,Beverages,Juice,2,80,160,UPI,Regular,0,160,4.9,No
1760,10-07-2026,Friday,11:53,11,Household,Detergent,2,220,440,UPI,New,0,440,3.9,No
1761,10-07-2026,Friday,11:02,11,Snacks,Chips,1,30,30,UPI,Regular,0,30,4.7,No
1762,10-07-2026,Friday,16:25,16,Grocery,Flour,3,50,150,Card,New,0,150,4.6,No
1763,10-07-2026,Friday,11:47,11,Grocery,Rice,3,60,180,UPI,Regular,0,180,3.7,No
1764,10-07-2026,Friday,15:19,15,Grocery,Sugar,3,45,135,Card,Regular,0,135,4.6,No
1765,10-07-2026,Friday,16:11,16,Grocery,Flour,2,50,100,UPI,Regular,0,100,4.5,No
1766,10-07-2026,Friday,14:36,14,Grocery,Sugar,4,45,180,UPI,Regular,0,180,3.8,No
1767,10-07-2026,Friday,15:38,15,Beverages,Coffee,1,180,180,Card,Regular,0,180,4.9,No
1768,10-07-2026,Friday,19:46,19,Grocery,Flour,3,50,150,UPI,New,0,150,3.7,No
1769,10-07-2026,Friday,15:14,15,Grocery,Flour,3,50,150,UPI,New,0,150,4.2,No
1770,10-07-2026,Friday,17:42,17,Beverages,Tea,1,120,120,UPI,Regular,0,120,3.8,No
1771,10-07-2026,Friday,15:46,15,Dairy,Cheese,5,140,700,Card,Regular,70,630,4.6,No
1772,10-07-2026,Friday,16:36,16,Grocery,Sugar,4,45,180,Card,New,0,180,3.7,No
1773,10-07-2026,Friday,17:04,17,Snacks,Namkeen,5,70,350,Card,Regular,0,350,4.3,No
1774,10-07-2026,Friday,15:44,15,Snacks,Biscuits,1,40,40,Cash,Regular,0,40,3.6,No
1775,10-07-2026,Friday,15:28,15,Beverages,Coffee,5,180,900,Card,New,90,810,3.7,No
1776,10-07-2026,Friday,16:54,16,Beverages,Coffee,1,180,180,Cash,New,0,180,3.5,No
1777,10-07-2026,Friday,16:39,16,Beverages,Coffee,2,180,360,UPI,Regular,0,360,4.9,No
1778,10-07-2026,Friday,16:52,16,Snacks,Biscuits,2,40,80,UPI,Regular,0,80,4.6,No
